pmid,query,search_type,page
27449815,TGF beta signalling pathway,relevance,1
30017632,TGF beta signalling pathway,relevance,1
9611771,TGF beta signalling pathway,relevance,1
30808818,TGF beta signalling pathway,relevance,1
26774024,TGF beta signalling pathway,relevance,1
27920038,TGF beta signalling pathway,relevance,1
31121181,TGF beta signalling pathway,relevance,1
31407020,TGF beta signalling pathway,relevance,2
31756952,TGF beta signalling pathway,relevance,2
19352540,TGF beta signalling pathway,relevance,2
19002158,TGF beta signalling pathway,relevance,2
29126797,TGF beta signalling pathway,relevance,2
23000686,TGF beta signalling pathway,relevance,2
28575585,TGF beta signalling pathway,relevance,2
12359303,TGF beta signalling pathway,relevance,2
33682288,TGF beta signalling pathway,relevance,2
34205102,TGF beta signalling pathway,relevance,2
35475028,TGF beta signalling pathway,pubdate_desc,1
35608068,TGF beta signalling pathway,pubdate_desc,1
35170385,TGF beta signalling pathway,pubdate_desc,1
34894966,TGF beta signalling pathway,pubdate_desc,1
35523269,TGF beta signalling pathway,pubdate_desc,1
35074452,TGF beta signalling pathway,pubdate_desc,1
35462097,TGF beta signalling pathway,pubdate_desc,1
35512472,TGF beta signalling pathway,pubdate_desc,1
35390314,TGF beta signalling pathway,pubdate_desc,1
35522243,TGF beta signalling pathway,pubdate_desc,1
35468439,TGF beta signalling pathway,pubdate_desc,2
35447139,TGF beta signalling pathway,pubdate_desc,2
35425996,TGF beta signalling pathway,pubdate_desc,2
35405613,TGF beta signalling pathway,pubdate_desc,2
35395567,TGF beta signalling pathway,pubdate_desc,2
35395283,TGF beta signalling pathway,pubdate_desc,2
35364054,TGF beta signalling pathway,pubdate_desc,2
35307511,TGF beta signalling pathway,pubdate_desc,2
35142421,TGF beta signalling pathway,pubdate_desc,2
35089465,TGF beta signalling pathway,pubdate_desc,2
14751757,TLR signalling pathway,relevance,1
32164908,TLR signalling pathway,relevance,1
17275323,TLR signalling pathway,relevance,1
32233400,TLR signalling pathway,relevance,1
25845562,TLR signalling pathway,relevance,1
20404851,TLR signalling pathway,relevance,1
18029230,TLR signalling pathway,relevance,1
16006187,TLR signalling pathway,relevance,1
15585605,TLR signalling pathway,relevance,1
25417198,TLR signalling pathway,relevance,1
33577738,TLR signalling pathway,relevance,2
30632782,TLR signalling pathway,relevance,2
27826031,TLR signalling pathway,relevance,2
15976491,TLR signalling pathway,relevance,2
25290089,TLR signalling pathway,relevance,2
30412724,TLR signalling pathway,relevance,2
20706656,TLR signalling pathway,relevance,2
23880290,TLR signalling pathway,relevance,2
33001010,TLR signalling pathway,relevance,2
11044375,TLR signalling pathway,relevance,2
35579305,TLR signalling pathway,pubdate_desc,1
35306281,TLR signalling pathway,pubdate_desc,1
35304834,TLR signalling pathway,pubdate_desc,1
35259712,TLR signalling pathway,pubdate_desc,1
35255301,TLR signalling pathway,pubdate_desc,1
35089465,TLR signalling pathway,pubdate_desc,1
34624146,TLR signalling pathway,pubdate_desc,1
35367865,TLR signalling pathway,pubdate_desc,1
35522161,TLR signalling pathway,pubdate_desc,1
35149132,TLR signalling pathway,pubdate_desc,1
35248553,TLR signalling pathway,pubdate_desc,2
35531876,TLR signalling pathway,pubdate_desc,2
35477097,TLR signalling pathway,pubdate_desc,2
35452833,TLR signalling pathway,pubdate_desc,2
35421571,TLR signalling pathway,pubdate_desc,2
35292256,TLR signalling pathway,pubdate_desc,2
35213742,TLR signalling pathway,pubdate_desc,2
35149295,TLR signalling pathway,pubdate_desc,2
35131445,TLR signalling pathway,pubdate_desc,2
35040152,TLR signalling pathway,pubdate_desc,2
30849371,VEGF signalling pathway,relevance,1
29670046,VEGF signalling pathway,relevance,1
24839295,VEGF signalling pathway,relevance,1
29690653,VEGF signalling pathway,relevance,1
33655556,VEGF signalling pathway,relevance,1
23216836,VEGF signalling pathway,relevance,1
30030240,VEGF signalling pathway,relevance,1
18348190,VEGF signalling pathway,relevance,1
26142874,VEGF signalling pathway,relevance,1
21262381,VEGF signalling pathway,relevance,1
33820870,VEGF signalling pathway,relevance,2
23537524,VEGF signalling pathway,relevance,2
34349170,VEGF signalling pathway,relevance,2
33564135,VEGF signalling pathway,relevance,2
31096306,VEGF signalling pathway,relevance,2
15585754,VEGF signalling pathway,relevance,2
34742344,VEGF signalling pathway,relevance,2
27732808,VEGF signalling pathway,relevance,2
19240722,VEGF signalling pathway,relevance,2
29024811,VEGF signalling pathway,relevance,2
35543207,VEGF signalling pathway,pubdate_desc,1
34913414,VEGF signalling pathway,pubdate_desc,1
35429678,VEGF signalling pathway,pubdate_desc,1
35339508,VEGF signalling pathway,pubdate_desc,1
35471722,VEGF signalling pathway,pubdate_desc,1
35445729,VEGF signalling pathway,pubdate_desc,1
35394215,VEGF signalling pathway,pubdate_desc,1
35358930,VEGF signalling pathway,pubdate_desc,1
35226248,VEGF signalling pathway,pubdate_desc,1
34477295,VEGF signalling pathway,pubdate_desc,1
35405282,VEGF signalling pathway,pubdate_desc,2
35122975,VEGF signalling pathway,pubdate_desc,2
35595748,VEGF signalling pathway,pubdate_desc,2
35596156,VEGF signalling pathway,pubdate_desc,2
35569080,VEGF signalling pathway,pubdate_desc,2
35305420,VEGF signalling pathway,pubdate_desc,2
35602105,VEGF signalling pathway,pubdate_desc,2
35580611,VEGF signalling pathway,pubdate_desc,2
35538489,VEGF signalling pathway,pubdate_desc,2
35531958,VEGF signalling pathway,pubdate_desc,2
31740880,Wnt signalling pathway,relevance,1
32989282,Wnt signalling pathway,relevance,1
15829953,Wnt signalling pathway,relevance,1
31579927,Wnt signalling pathway,relevance,1
31482738,Wnt signalling pathway,relevance,1
27140856,Wnt signalling pathway,relevance,1
10449358,Wnt signalling pathway,relevance,1
12717450,Wnt signalling pathway,relevance,1
15494017,Wnt signalling pathway,relevance,1
32871129,Wnt signalling pathway,relevance,1
18696049,Wnt signalling pathway,relevance,2
27147489,Wnt signalling pathway,relevance,2
19524639,Wnt signalling pathway,relevance,2
19099242,Wnt signalling pathway,relevance,2
18350253,Wnt signalling pathway,relevance,2
29945986,Wnt signalling pathway,relevance,2
12356903,Wnt signalling pathway,relevance,2
34510305,Wnt signalling pathway,relevance,2
10617280,Wnt signalling pathway,relevance,2
34639180,Wnt signalling pathway,relevance,2
35311469,Wnt signalling pathway,pubdate_desc,1
35170385,Wnt signalling pathway,pubdate_desc,1
34894966,Wnt signalling pathway,pubdate_desc,1
35500936,Wnt signalling pathway,pubdate_desc,1
35440493,Wnt signalling pathway,pubdate_desc,1
35483560,Wnt signalling pathway,pubdate_desc,1
35461838,Wnt signalling pathway,pubdate_desc,1
35447345,Wnt signalling pathway,pubdate_desc,1
35405260,Wnt signalling pathway,pubdate_desc,1
35278557,Wnt signalling pathway,pubdate_desc,1
35193047,Wnt signalling pathway,pubdate_desc,2
35074452,Wnt signalling pathway,pubdate_desc,2
35413536,Wnt signalling pathway,pubdate_desc,2
35489221,Wnt signalling pathway,pubdate_desc,2
35337852,Wnt signalling pathway,pubdate_desc,2
35367831,Wnt signalling pathway,pubdate_desc,2
35498550,Wnt signalling pathway,pubdate_desc,2
35490551,Wnt signalling pathway,pubdate_desc,2
35475491,Wnt signalling pathway,pubdate_desc,2
35452697,Wnt signalling pathway,pubdate_desc,2
19357408,Myocarditis,relevance,1
22185868,Myocarditis,relevance,1
32127272,Myocarditis,relevance,1
33176455,Myocarditis,relevance,1
26194549,Myocarditis,relevance,1
28161113,Myocarditis,relevance,1
26846643,Myocarditis,relevance,1
29926565,Myocarditis,relevance,1
33645548,Myocarditis,relevance,1
29173361,Myocarditis,relevance,1
32888686,Myocarditis,relevance,2
34507935,Myocarditis,relevance,2
31120823,Myocarditis,relevance,2
30476544,Myocarditis,relevance,2
32013855,Myocarditis,relevance,2
34229446,Myocarditis,relevance,2
23824828,Myocarditis,relevance,2
34342728,Myocarditis,relevance,2
30259175,Myocarditis,relevance,2
33632429,Myocarditis,relevance,2
35254219,Myocarditis,pubdate_desc,1
35436559,Myocarditis,pubdate_desc,1
35395288,Myocarditis,pubdate_desc,1
35381313,Myocarditis,pubdate_desc,1
35304189,Myocarditis,pubdate_desc,1
35257987,Myocarditis,pubdate_desc,1
35495592,Myocarditis,pubdate_desc,1
35483495,Myocarditis,pubdate_desc,1
35464795,Myocarditis,pubdate_desc,1
35436552,Myocarditis,pubdate_desc,1
35434258,Myocarditis,pubdate_desc,2
35413623,Myocarditis,pubdate_desc,2
35405611,Myocarditis,pubdate_desc,2
35405310,Myocarditis,pubdate_desc,2
35401904,Myocarditis,pubdate_desc,2
35381344,Myocarditis,pubdate_desc,2
35378738,Myocarditis,pubdate_desc,2
35377865,Myocarditis,pubdate_desc,2
35370032,Myocarditis,pubdate_desc,2
35359913,Myocarditis,pubdate_desc,2
27821390,Lupus nephritis,relevance,1
23929771,Lupus nephritis,relevance,1
30738732,Lupus nephritis,relevance,1
29611488,Lupus nephritis,relevance,1
28669995,Lupus nephritis,relevance,1
33280015,Lupus nephritis,relevance,1
31389814,Lupus nephritis,relevance,1
30465590,Lupus nephritis,relevance,1
29459092,Lupus nephritis,relevance,1
31733724,Lupus nephritis,relevance,1
28711073,Lupus nephritis,relevance,2
30454753,Lupus nephritis,relevance,2
25920920,Lupus nephritis,relevance,2
30844548,Lupus nephritis,relevance,2
33394604,Lupus nephritis,relevance,2
33311560,Lupus nephritis,relevance,2
31733721,Lupus nephritis,relevance,2
34479249,Lupus nephritis,relevance,2
32789005,Lupus nephritis,relevance,2
31733715,Lupus nephritis,relevance,2
35392757,Lupus nephritis,pubdate_desc,1
35387545,Lupus nephritis,pubdate_desc,1
35357272,Lupus nephritis,pubdate_desc,1
35597593,Lupus nephritis,pubdate_desc,1
35560516,Lupus nephritis,pubdate_desc,1
35504179,Lupus nephritis,pubdate_desc,1
35495962,Lupus nephritis,pubdate_desc,1
35470257,Lupus nephritis,pubdate_desc,1
35468468,Lupus nephritis,pubdate_desc,1
35446734,Lupus nephritis,pubdate_desc,1
35397339,Lupus nephritis,pubdate_desc,2
35178647,Lupus nephritis,pubdate_desc,2
35027404,Lupus nephritis,pubdate_desc,2
34668110,Lupus nephritis,pubdate_desc,2
34508832,Lupus nephritis,pubdate_desc,2
34322850,Lupus nephritis,pubdate_desc,2
35608910,Lupus nephritis,pubdate_desc,2
35608373,Lupus nephritis,pubdate_desc,2
35607279,Lupus nephritis,pubdate_desc,2
35590424,Lupus nephritis,pubdate_desc,2
28802875,Primary sclerosing cholangitis,relevance,1
29452711,Primary sclerosing cholangitis,relevance,1
27653566,Primary sclerosing cholangitis,relevance,1
30205418,Primary sclerosing cholangitis,relevance,1
30948141,Primary sclerosing cholangitis,relevance,1
34294935,Primary sclerosing cholangitis,relevance,1
23810223,Primary sclerosing cholangitis,relevance,1
23540498,Primary sclerosing cholangitis,relevance,1
25869391,Primary sclerosing cholangitis,relevance,1
30466122,Primary sclerosing cholangitis,relevance,1
30725292,Primary sclerosing cholangitis,relevance,2
24969292,Primary sclerosing cholangitis,relevance,2
31099965,Primary sclerosing cholangitis,relevance,2
33387530,Primary sclerosing cholangitis,relevance,2
17440311,Primary sclerosing cholangitis,relevance,2
31850928,Primary sclerosing cholangitis,relevance,2
29700559,Primary sclerosing cholangitis,relevance,2
34182588,Primary sclerosing cholangitis,relevance,2
20955968,Primary sclerosing cholangitis,relevance,2
18992601,Primary sclerosing cholangitis,relevance,2
35417678,Primary sclerosing cholangitis,pubdate_desc,1
35314350,Primary sclerosing cholangitis,pubdate_desc,1
35469167,Primary sclerosing cholangitis,pubdate_desc,1
35189464,Primary sclerosing cholangitis,pubdate_desc,1
35606025,Primary sclerosing cholangitis,pubdate_desc,1
35596929,Primary sclerosing cholangitis,pubdate_desc,1
35594161,Primary sclerosing cholangitis,pubdate_desc,1
35585354,Primary sclerosing cholangitis,pubdate_desc,1
35576564,Primary sclerosing cholangitis,pubdate_desc,1
35567617,Primary sclerosing cholangitis,pubdate_desc,1
35569544,Primary sclerosing cholangitis,pubdate_desc,2
35554535,Primary sclerosing cholangitis,pubdate_desc,2
35536431,Primary sclerosing cholangitis,pubdate_desc,2
35535655,Primary sclerosing cholangitis,pubdate_desc,2
30725866,Primary sclerosing cholangitis,pubdate_desc,2
35523920,Primary sclerosing cholangitis,pubdate_desc,2
35521912,Primary sclerosing cholangitis,pubdate_desc,2
35510514,Primary sclerosing cholangitis,pubdate_desc,2
34498025,Primary sclerosing cholangitis,pubdate_desc,2
35523701,Primary sclerosing cholangitis,pubdate_desc,2
32284267,Antisynthetase syndrome,relevance,1
33360231,Antisynthetase syndrome,relevance,1
31503025,Antisynthetase syndrome,relevance,1
35382516,Antisynthetase syndrome,relevance,1
21455765,Antisynthetase syndrome,relevance,1
30239350,Antisynthetase syndrome,relevance,1
12814758,Antisynthetase syndrome,relevance,1
29196375,Antisynthetase syndrome,relevance,1
32675964,Antisynthetase syndrome,relevance,1
32884802,Antisynthetase syndrome,relevance,1
25981806,Antisynthetase syndrome,relevance,2
33547779,Antisynthetase syndrome,relevance,2
31344020,Antisynthetase syndrome,relevance,2
34148050,Antisynthetase syndrome,relevance,2
34330355,Antisynthetase syndrome,relevance,2
32697139,Antisynthetase syndrome,relevance,2
33561828,Antisynthetase syndrome,relevance,2
31331671,Antisynthetase syndrome,relevance,2
24424190,Antisynthetase syndrome,relevance,2
31743267,Antisynthetase syndrome,relevance,2
35504143,Antisynthetase syndrome,pubdate_desc,1
34767470,Antisynthetase syndrome,pubdate_desc,1
35512205,Antisynthetase syndrome,pubdate_desc,1
35349417,Antisynthetase syndrome,pubdate_desc,1
35349404,Antisynthetase syndrome,pubdate_desc,1
34905301,Antisynthetase syndrome,pubdate_desc,1
35514779,Antisynthetase syndrome,pubdate_desc,1
35412608,Antisynthetase syndrome,pubdate_desc,1
35394612,Antisynthetase syndrome,pubdate_desc,1
35369881,Antisynthetase syndrome,pubdate_desc,1
33449840,Antisynthetase syndrome,pubdate_desc,2
35351756,Antisynthetase syndrome,pubdate_desc,2
35256373,Antisynthetase syndrome,pubdate_desc,2
35434024,Antisynthetase syndrome,pubdate_desc,2
35067505,Antisynthetase syndrome,pubdate_desc,2
35064929,Antisynthetase syndrome,pubdate_desc,2
34953656,Antisynthetase syndrome,pubdate_desc,2
34718893,Antisynthetase syndrome,pubdate_desc,2
34262005,Antisynthetase syndrome,pubdate_desc,2
35251701,Antisynthetase syndrome,pubdate_desc,2
28778640,Lichen planus,relevance,1
30089065,Lichen planus,relevance,1
30318136,Lichen planus,relevance,1
22356325,Lichen planus,relevance,1
33745635,Lichen planus,relevance,1
33111963,Lichen planus,relevance,1
23745228,Lichen planus,relevance,1
19570072,Lichen planus,relevance,1
24672362,Lichen planus,relevance,1
9529681,Lichen planus,relevance,1
21987126,Lichen planus,relevance,2
18517264,Lichen planus,relevance,2
10865927,Lichen planus,relevance,2
34096678,Lichen planus,relevance,2
33355985,Lichen planus,relevance,2
21093625,Lichen planus,relevance,2
34804341,Lichen planus,relevance,2
34103294,Lichen planus,relevance,2
1791218,Lichen planus,relevance,2
29961956,Lichen planus,relevance,2
35227496,Lichen planus,pubdate_desc,1
35148438,Lichen planus,pubdate_desc,1
35092613,Lichen planus,pubdate_desc,1
35068000,Lichen planus,pubdate_desc,1
35064378,Lichen planus,pubdate_desc,1
35037787,Lichen planus,pubdate_desc,1
35034396,Lichen planus,pubdate_desc,1
34999600,Lichen planus,pubdate_desc,1
35605143,Lichen planus,pubdate_desc,1
35134489,Lichen planus,pubdate_desc,1
35598279,Lichen planus,pubdate_desc,2
35596256,Lichen planus,pubdate_desc,2
35595719,Lichen planus,pubdate_desc,2
35593522,Lichen planus,pubdate_desc,2
35585582,Lichen planus,pubdate_desc,2
35579856,Lichen planus,pubdate_desc,2
35575880,Lichen planus,pubdate_desc,2
35591890,Lichen planus,pubdate_desc,2
35570406,Lichen planus,pubdate_desc,2
35572462,Lichen planus,pubdate_desc,2
31321757,Addison's disease,relevance,1
29631795,Addison's disease,relevance,1
223716,Addison's disease,relevance,1
16776222,Addison's disease,relevance,1
10332384,Addison's disease,relevance,1
34404673,Addison's disease,relevance,1
33143829,Addison's disease,relevance,1
2008821,Addison's disease,relevance,1
33761983,Addison's disease,relevance,1
12430572,Addison's disease,relevance,1
8438210,Addison's disease,relevance,2
15950720,Addison's disease,relevance,2
13032539,Addison's disease,relevance,2
14777902,Addison's disease,relevance,2
18127915,Addison's disease,relevance,2
18103553,Addison's disease,relevance,2
35100642,Addison's disease,relevance,2
17425469,Addison's disease,relevance,2
21167251,Addison's disease,relevance,2
14640913,Addison's disease,relevance,2
35606066,Addison's disease,pubdate_desc,1
35600201,Addison's disease,pubdate_desc,1
35290880,Addison's disease,pubdate_desc,1
35275325,Addison's disease,pubdate_desc,1
34851495,Addison's disease,pubdate_desc,1
35606028,Addison's disease,pubdate_desc,1
35585293,Addison's disease,pubdate_desc,1
35254428,Addison's disease,pubdate_desc,1
35226748,Addison's disease,pubdate_desc,1
33760534,Addison's disease,pubdate_desc,1
28723023,Addison's disease,pubdate_desc,2
31424791,Addison's disease,pubdate_desc,2
35576751,Addison's disease,pubdate_desc,2
34841515,Addison's disease,pubdate_desc,2
30252248,Addison's disease,pubdate_desc,2
35170268,Addison's disease,pubdate_desc,2
34821121,Addison's disease,pubdate_desc,2
35597068,Addison's disease,pubdate_desc,2
